chr	end	rsID	gene.symbol	ClinicalSignificance.1	PhenotypeList	trait	pvalue	start.x	start.y	epi_chr	epi_start	epi_end	epi_state	eQTL_gut_tissue	eQTL_gut_gene
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95926200	95946400	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95941200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95941200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95941200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	7e-06	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95928600	95941200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95928600	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95928600	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95928600	95941200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95928600	95941200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95928600	95940200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95928600	95940200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95928600	95940200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95928600	95940200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95928600	95940200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95933000	95941200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95933000	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95933000	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95933000	95941200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95933000	95941200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95937400	95940600	4_Tx	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95909400	95941200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95940200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95940200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95940200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95940200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95928600	95940200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95918600	95947400	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95930600	95948600	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	6e-08	95937501	95937502	chr8	95935800	95939200	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Esophagus_Mucosa
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Colon_Sigmoid
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-09	95937501	95937502	chr8	95928600	95939600	5_TxWk	ENSG00000156170.8	Colon_Transverse
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95933000	95941200	5_TxWk	ENSG00000164938.9	Esophagus_Muscularis
chr8	95937502	rs7845219	NDUFAF6	NA	NA	type II diabetes mellitus	5e-06	95937501	95937502	chr8	95933000	95941200	5_TxWk	ENSG00000156170.8	Esophagus_Muscularis
